,id,created_at,text,favorite_count,retweet_count,reply_count,hashtags
423,9.08E+17,13/09/17 11:15,"Remember serial 'dine &amp; dash' offender with leg brace? If not see MEN report from Aug. He got 36 weeks HMP yesterday https://t.co/K2u34bzA9A""",20,4,40,[]
424,9.08E+17,13/09/17 09:00,"RT @GMPSpecials: RESULTS @GMPSpecials issued a TOR for driving in @GMPCityCentre with blacked out plates. Fixed Penalty not paid, Summonsed\xe2\x80\xa6'",0,2,56,[]
425,9.08E+17,13/09/17 08:17,Meals r/sleepers\n9-10am @BoothCentre Pimblett St\n10:30-1pm @BarnabusMcr 45 Bloom St\n7-9pm @Coffee4Craig 52 Oldham St\n7:30-10pm New York St',13,20,58,[]
426,9.08E+17,12/09/17 17:02,"Recognise this man, who cops want to speak to about thefts from vans in South Manchester and Trafford? GMP appeal: https://t.co/l6uMZB1n1j'",3,3,59,[]
427,9.08E+17,12/09/17 13:30,"@AmazonHelp @FWPeterBailey @ao Insp S - The wrong sort of battery case for us to deal with, I'm afraid""",3,0,57,[]
428,9.08E+17,12/09/17 12:30,RT @MASHManchester: @GMPCityCentre Please note the  new opening hours at the MASH Drop-In Centre from today. https://t.co/5j1SWVHWl4 https:\xe2\x80\xa6',0,4,46,[]
429,9.08E+17,12/09/17 12:28,"We work closely with @ManCityCouncil enforcement team who have just seized 'charity' wristbands Market St as suspec\xe2\x80\xa6 https://t.co/OLaMR4B9zF""",28,16,49,[]
430,9.08E+17,12/09/17 09:17,"He'll be feeling The Force when we catch up with him.\n\nThefts yesterday inc man who stole \xc2\xa3100 worth Star Wars game\xe2\x80\xa6 https://t.co/EKcHJlk8rQ""",40,12,62,[]
431,9.08E+17,12/09/17 09:07,"9.23am - 1st arrest of the day\n\n37 yr old 'wanted' man arrested in Piccadilly Gardens - recall to prison (licence r\xe2\x80\xa6 https://t.co/8RbnaMIBzQ""",9,1,56,[]
432,9.08E+17,12/09/17 08:31,Meals pm 2/2:\n2-4 @Lifeshareuk Houldsworth St (16-25yr)\n7-9 @Coffee4Craig 52 Oldham St\n7:30-10 Help Homeless New York St\n7:45-9 @BarnabusMcr',4,4,53,[]
433,9.08E+17,12/09/17 08:17,Meals today 1/2:\n9-10 @BoothCentre Pimblett St\n10am-12 @Centrepointuk 52 Oldam St\n10:30-1pm @BarnabusMcr 45 Bloom St https://t.co/N1RYKYiDSv',7,5,62,[]
434,9.08E+17,12/09/17 07:38,"Chris Sullivan 33 yrs of NFA charged possession loaded air weapon in public + public order, after arrest Oldham St\xe2\x80\xa6 https://t.co/3Qzvb0shi5'",3,0,43,[]
435,9.08E+17,12/09/17 07:09,"@keithmarks5 @DerbysPolice Sorry, it really did need that punctuation going back in!'",1,0,50,[]
436,9.07E+17,12/09/17 06:49,"@NRManc @DerbysPolice Insp S - sorry, someone 'stole' my punctuation""",0,0,63,[]
437,9.07E+17,12/09/17 06:14,999s overnight inc 9pm report of theft Piccadilly Gardens. Man went to get tobacco from pocket and its missing. Say\xe2\x80\xa6 https://t.co/NZeCuY86vh',21,5,47,[]
438,9.07E+17,12/09/17 06:09,Time wasting calls to @derbyspolice inc wrong pizza topping awol guinea pig + wont pass TV remote. Derbyshire Times: https://t.co/UEj4skFaEJ',13,10,51,[]
439,9.07E+17,11/09/17 19:22,@trippyz123 @LGBTfdn @trippyz123 we did leave the building at quarter two - but stayed by the door - we must of mis\xe2\x80\xa6 https://t.co/byRoKzn0lm',1,0,48,[]
440,9.07E+17,11/09/17 19:20,@trippyz123 @LGBTfdn @trippyz1236 Massive apologies - would you like me to give you a call ?',1,0,62,[]
441,9.07E+17,11/09/17 19:16,@NQForum @LGBTfdn Youve just got a new pcso this week - he shohld be arranging one soon :D',2,0,51,[]
442,9.07E+17,11/09/17 19:15,@trippyz123 @LGBTfdn We were at The Lgbt foundation till 8pm',1,0,50,[]
443,9.07E+17,11/09/17 18:46,Enforcement against minority abusing @Mobikeuk continues\n12 yr old prosecuted. Shocking previous...\nMEN report: https://t.co/UvuA7rwBVB',11,0,43,[]
444,9.07E+17,11/09/17 17:26,Your Village Policing team are @LGBTfdn till 8pm for our Drop in police surgery - any issues come and Say hi',6,1,45,[]
445,9.07E+17,11/09/17 16:24,"We regularly visit, offer support &amp; signpost to services or issue 48 hrs banning orders to any troublemakers. Cannot always attend though.'",9,0,34,[]
446,9.07E+17,11/09/17 16:14,City police dedicated to homelessness often assist partner agencies &amp; charities with clients who are aggressive or have mental health issues',28,3,54,[]
447,9.07E+17,11/09/17 15:25,@Woodywizz Officers dealing with report of collapsed male...update to follow',1,0,58,[]
448,9.07E+17,11/09/17 15:13,"Man jailed after 'using dog as a weapon' in racist attacks in city centre &amp; Longsight. MEN report: https://t.co/aYewU8xpER""",6,3,36,[]
449,9.07E+17,11/09/17 13:13,"Good news - couple living in a tent for 6 mths now in flat after teamwork by police &amp; Council's Rough Sleeper Team #streetvulnerable""",255,29,54,"[{'text': 'streetvulnerable', 'indices': [119, 136]}]"
450,9.07E+17,11/09/17 10:07,@janek_9 Closest we could get from our stock/library pictures...',0,0,53,[]
451,9.07E+17,11/09/17 09:06,9.24am - 1st Shoplifter; apparently stole a watch. Also wanted breach of court order (failed to attend appointments\xe2\x80\xa6 https://t.co/ylj9g51fe7',7,3,51,[]
452,9.07E+17,11/09/17 07:15,"@loftus2011 @BoothCentre @BarnabusMcr @Coffee4Craig Some are connected. It's also for people to signpost those in n\xe2\x80\xa6 https://t.co/WHv7GQ3ryV""",5,0,50,[]
453,9.07E+17,11/09/17 07:13,City centre neighbourhood policing team doing a fraud drop-in today 11am-4pm at Virgin Money Lounge on King St. All\xe2\x80\xa6 https://t.co/b3t7dRTMQX',3,3,66,[]
454,9.07E+17,11/09/17 07:07,Meals today\n9-10am  @BoothCentre Pimblett St\n10:30-1pm  @BarnabusMcr  45 Bloom St\n7-9pm  @Coffee4Craig 52 Oldham St\xe2\x80\xa6 https://t.co/KttRAd6F5j',28,22,53,[]
455,9.07E+17,11/09/17 07:00,@theimprovers_ @gmpolice @GMPSale Some fraud reports are assessed by @actionfrauduk \nTheir website may be helpful https://t.co/xVxC7iVcWJ',0,0,64,[]
456,9.07E+17,11/09/17 06:57,@KizzyCoy1 @MENnewsdesk @999DayUK @gmptraffic @gmpolice @rpuAFO Insp S - morning...and thank you!',1,0,54,[]
457,9.07E+17,11/09/17 06:56,@ProdigyRep @ManchesterArena @ShowsecUK @BTP Insp S - thanks for taking the time to share those kinds words',1,0,54,[]
458,9.07E+17,11/09/17 06:55,@Boyde11 @gmptraffic Insp S - thanks for those kinds thoughts and words',1,0,44,[]
459,9.07E+17,11/09/17 06:52,@oliverWwestwood Insp S - thanks for those kinds words and empathy',0,0,76,[]
460,9.07E+17,10/09/17 11:12,Meals/support for rough sleepers today: 3-9pm @Coffee4Craig 52 Oldham St; Helping Mcr Homeless 7:30-10pm New York St https://t.co/bMA9S2VDpq',32,25,49,[]
461,9.07E+17,09/09/17 14:39,RT @OfficialTfGM: Heading to the @ManchesterArena tonight? Have a great time &amp; remember to plan ahead: https://t.co/pEFPNPGyRF \xf0\x9f\x92\x9b \xf0\x9f\x90\x9d https://\xe2\x80\xa6',0,78,45,[]
462,9.06E+17,09/09/17 09:12,"As Manchester Arena reopens, we continue to think about the families, friends &amp; loved ones of all those affected by\xe2\x80\xa6 https://t.co/akqECyqaBk'",1660,557,53,[]
463,9.06E+17,09/09/17 08:45,"@66oo67o7 Yes, you could meet seller in public area of our Central Park station, Newton Heath or Town Hall police f\xe2\x80\xa6 https://t.co/efirallKIu'",1,0,54,[]
464,9.06E+17,08/09/17 22:15,"Over 11,000 of the calls we took last year were nuisance or hoax. Think before you dial #GMP4U\xe2\x80\xa6 https://t.co/K8Equ8SFbT'",5,5,57,"[{'text': 'GMP4U', 'indices': [88, 94]}]"
465,9.06E+17,08/09/17 21:14,About to pick up the phone? Follow the 4 step rule\xe2\x80\xa6 which one is best for you? #GMP4U https://t.co/OkkRpq7wKH https://t.co/nJSYfYkITi',4,9,40,"[{'text': 'GMP4U', 'indices': [79, 85]}]"
466,9.06E+17,08/09/17 20:06,"RT @GeOlliography: Please RT to help me spread the word anyway I can, thank you! @gmpolice @GMPCityCentre @ManMetUni https://t.co/IOZob7rhIq'",0,37,48,[]
467,9.06E+17,08/09/17 14:05,"@studiosquid @gmpolice I'm sorry you are struggling to get through; operators will be busy on priority 999s. is it a city centre issue?""",0,0,65,[]
468,9.06E+17,08/09/17 13:52,"@studiosquid @gmpolice Hi Mark, do you want to send us a DM and will try and help. KL'",0,0,45,[]
469,9.06E+17,08/09/17 12:24,Freshers day at Sheena Simon campus yesterday - great chance to engage with students at the college. #Engagment https://t.co/nHuwFewkou',4,0,46,"[{'text': 'Engagment', 'indices': [101, 111]}]"
470,9.06E+17,08/09/17 11:21,"@trippyz123 Insp S - can't discuss online, but happy to do so offline if needed - phil.spurgeon@gmp.police.uk""",2,0,56,[]
471,9.06E+17,08/09/17 11:14,"@office_monkey We're not sure - will make an assessment when we locate the individual""",0,0,43,[]
472,9.06E+17,08/09/17 11:09,City centre neighbourhood policing team doing a fraud awareness drop in Monday 11am-4pm Virgin Money Lounge King St\xe2\x80\xa6 https://t.co/lu5W2bmpW7',5,2,61,[]
473,9.06E+17,08/09/17 10:50,"@TweetsByAlex We are assured it is a temporary phenomenon and normal service will be resumed shortly! Have a great day, wherever you are'",10,0,54,[]
474,9.06E+17,08/09/17 10:33,"Odd 999 at 9am. \n\nMan enters staff area of fast food restaurant, puts uniform on and claims to be a nurse, teaching\xe2\x80\xa6 https://t.co/ef8jL6apSk'",74,33,50,[]
475,9.06E+17,08/09/17 10:26,"Calvin Liburd 40 yrs of Openshaw, charged overnight with 3 burglaries in Princess St apartment block in June. Appea\xe2\x80\xa6 https://t.co/Od2H3LUohJ'",8,1,34,[]
476,9.06E+17,08/09/17 10:09,"@MikePrstn @MikePrstn If still there causing issues, can report via 101 - explain obstruction and not simple parking issue @gmpgorton'",0,0,46,[]
477,9.06E+17,08/09/17 10:01,"@RadioGirlProds We're the 'Old Bill' - we're used to ruffling feathers! Have a great day, wherever you are""",2,0,70,[]
478,9.06E+17,08/09/17 10:00,@RadioGirlProds Fair point. We do try and respond to all meaningful replies on the city centre accounts',1,0,47,[]
479,9.06E+17,08/09/17 09:52,"@NRManc Insp S - we don't always get it right, but thanks for the positive feedback""",0,0,56,[]
480,9.06E+17,08/09/17 09:47,@MikePrstn Insp S - no. Appears to be causing obstruction. Is it city centre?',0,0,40,[]
481,9.06E+17,08/09/17 09:47,@MikePrstn @NWmwaypolice Insp S - just landed...will reply on your earlier post',0,0,34,[]
482,9.06E+17,07/09/17 16:46,"Man arrested at Midday on Victoria St, on suspicion of 3 city centre flat burglaries in June https://t.co/KaBxbna5Ra'",10,0,57,[]
483,9.06E+17,07/09/17 15:41,"@GennaLenden We weren't fishing for compliments, but thanks. We do make occasional mistakes, but always trying to learn from them!""",1,0,64,[]
484,9.06E+17,07/09/17 13:58,"@LoadedHype Interesting that - thanks. We are working on our Twitter and Facebook crossovers, but so much more we can do on other platforms?'",1,0,34,[]
485,9.06E+17,07/09/17 13:53,"@trippyz123 Fair comment; we've only recently started to invest more in our FB. We'll check theirs out and see what they're doing well""",1,0,58,[]
486,9.06E+17,07/09/17 13:52,@Jambow09061986 @Jambow09061986 Apologies...your question passed us by. It was late report from caller with not enough info to take forward',0,0,53,[]
487,9.06E+17,07/09/17 12:34,"BBC report suggests police 'struggling to grasp social media.' We think we're OK, but welcome views on being better https://t.co/S6wJ5RuAjJ""",38,6,46,[]
488,9.06E+17,07/09/17 12:27,"999 at 10am about a goose on the loose near Stanley Grove, Longsight\n\nWe thought about sending the Flying Squad... https://t.co/HXxBhzN1ni'",77,16,67,[]
489,9.06E+17,07/09/17 12:03,"Resent as issue with link. Know these men, who detectives want to speak to about Whalley Range shooting? GMP appeal: https://t.co/i9sAkdtq9Z'",2,5,39,[]
490,9.06E+17,07/09/17 11:36,"18th anniversary of Martin Joyce being reported missing. Can you help detectives provide answers to Martin's family? https://t.co/33TezHcgOx""",1,4,48,[]
491,9.06E+17,07/09/17 10:22,"Loft? Check \xe2\x98\x91\nBase of divan bed? Check \xe2\x98\x91\nFridge? Check \xe2\x98\x91\n@GMPBoltonSouth find 'wanted' hiding in a fridge: https://t.co/BlD5W9Hrrf""",13,5,56,[]
492,9.06E+17,07/09/17 10:07,"After report of possible dealing Withy Grove 1am, 19 yr old arrested possession with intent supply Class A. Vehicle\xe2\x80\xa6 https://t.co/hP2WptP2W2'",6,2,39,[]
493,9.06E+17,07/09/17 09:58,"Unsurprisingly, man slumped asleep in car in middle of junction Whitworth &amp; Princess Streets 4am failed breath test\xe2\x80\xa6 https://t.co/TFLMBW2CfD'",20,5,61,[]
494,9.06E+17,07/09/17 09:50,999s overnight inc 4am call from man saying people being racist towards him. He then racial abuses call-taker and s\xe2\x80\xa6 https://t.co/JaSp9Jwqt,24,7,48,[]
495,9.06E+17,07/09/17 09:30,Retailers/Hoteliers beware when accepting Vanilla cards. Many cases of cloned cards being used in Manchester. KYC w\xe2\x80\xa6 https://t.co/TFPHGK2aZL',3,16,62,[]
496,9.06E+17,07/09/17 09:11,@altrinchamhq Insp S - thanks for that thumbs up. You have a great day',3,0,49,[]
497,9.05E+17,06/09/17 14:34,Know the men involved in ramming a police car with Transit van in Salford? CCTV of pursuit + CCTV image. GMP appeal: https://t.co/Bpd622NELK',5,9,42,[]
498,9.05E+17,05/09/17 18:52,Know the men in the CCTV of this NQ brawl? City detectives need your help. MEN report https://t.co/4IGVamUqdE',2,15,36,[]
499,9.05E+17,05/09/17 17:40,"After report of suspicious activity at city centre hotel this morning, man arrested with 99 wraps suspected heroin\xe2\x80\xa6 https://t.co/daJK0ql3Fz'",62,12,36,[]
500,9.05E+17,05/09/17 17:28,RT @Coffee4Craig: Open at 7pm tonight offering support and food indoors with showers @centrepointuk #Mcr city centre share the word 4 #home\xe2\x80\xa6',0,21,48,"[{'text': 'Mcr', 'indices': [100, 104]}]"
501,9.05E+17,05/09/17 17:21,RT @streetsupportuk: This is how #Mcr works together to support people experiencing homelessness #BigChangeMcr ..\nhttps://t.co/dRllQJLn49\nh\xe2\x80\xa6',0,21,29,"[{'text': 'Mcr', 'indices': [33, 37]}, {'text': 'BigChangeMcr', 'indices': [97, 110]}]"
502,9.05E+17,05/09/17 12:43,"Sgt K who left us recently, live Tweeting today on @gmpwythenshawe @gmplevsburnage @gmpfallowfield @gmpdidsbury + @gmpchorlton'",2,0,34,[]
503,9.05E+17,05/09/17 12:36,"We have been working along side @BarnabusMcr recently, spending time talking with our homeless community. #Barnabus'",4,2,69,"[{'text': 'Barnabus', 'indices': [106, 115]}]"
504,9.05E+17,05/09/17 12:09,"@phoneusmonkeyus ...social media is now firmly part of our job, and we can do it inside and outside. We have no no-go areas!'",1,0,48,[]
505,9.05E+17,05/09/17 12:08,"@phoneusmonkeyus It's an interesting crime-related story. If we had a \xc2\xa3 every time the MEN turned our Tweets into a\xe2\x80\xa6 https://t.co/UbBS6IIhkv""",4,0,63,[]
506,9.05E+17,05/09/17 11:28,Brothers smuggling phones into HMP up backsides hand them over after told not sharing cell otherwise. MEN report: https://t.co/WBpkgLenyA',10,7,66,[]
507,9.05E+17,05/09/17 11:18,Know man or car in this CCTV who DCs want to speak to about robbery of business takings in city centre. GMP appeal: https://t.co/OtUIBk62Ue',2,2,51,[]
508,9.05E+17,05/09/17 11:08,@Ordreee @Debenhams @Apple @ThomasCookUK Sorry to hear that. Can @actionfrauduk help?\nhttps://t.co/S8v4uHAGvi',0,0,50,[]
509,9.05E+17,05/09/17 09:17,"@michelle_heyes @michelle_heyes insp S - light-hearted Tweet doesn't necessarily mean we dont take that crime serio\xe2\x80\xa6 https://t.co/Pvpw0kTej1""",0,0,51,[]
510,9.05E+17,05/09/17 09:13,"@Ds67Pan Building security staff say they did try and move them, but they refused and became aggressive, hence need for police'",0,0,56,[]
511,9.05E+17,05/09/17 09:13,@McSheeple They did. Males apparently refused to move and became aggressive',0,0,58,[]
512,9.05E+17,05/09/17 09:02,@michelle_heyes Insp S - We try not to Tweet at expense of victim and do take retail crime seriously. We do respect\xe2\x80\xa6 https://t.co/OqjiXDyPiI',0,0,29,[]
513,9.05E+17,05/09/17 07:51,"@CarmelGanner ...enforcement, disruption, move on is all we can do'",0,0,50,[]
514,9.05E+17,05/09/17 07:51,@CarmelGanner All staff also make good use of @streetsupportuk app which shows what support available every day. Bu\xe2\x80\xa6 https://t.co/MY5N6UJtM2',0,0,56,[]
515,9.05E+17,05/09/17 07:50,"@CarmelGanner Every situation different, but should use combination engagement, support + enforcement/disruption. W\xe2\x80\xa6 https://t.co/MEmWvL3b7T'",0,0,48,[]
516,9.05E+17,05/09/17 07:34,"MISSING, Can you help? Steven LEWIS, 25Yrs - Slim Build, short brown hair, 5ft 7 Tall. If you are able to help plea\xe2\x80\xa6 https://t.co/RCBK1gTvrV'",0,15,52,[]
517,9.05E+17,05/09/17 07:26,"Since 6am incidents reported; wheel come off car on Mancy Way, missing enquiry, fraud, assault + complaint rough sl\xe2\x80\xa6 https://t.co/SzkIJTq0w5'",10,0,58,[]
518,9.05E+17,05/09/17 06:57,"@alexmarshall191 That's pants...""",11,0,48,[]
519,9.05E+17,05/09/17 06:56,"Wiedersehen...\n\nAudi A4 seized overnight on Wood St, after driver found with no insurance or MOT. Driver will be prosecuted for offences too'",7,0,65,[]
520,9.05E+17,05/09/17 06:52,Knicker nicker nicked\n\n47 yr old female detained last night stealing \xc2\xa3240 worth of underwear',208,68,54,[]
521,9.05E+17,04/09/17 19:52,RT @Coffee4Craig: 1st indoor tonight \nThanks to @centrepointuk and also to @GMPCityCentre for popping down for the evening to hang out #wor\xe2\x80\xa6',0,5,34,[]
522,9.05E+17,04/09/17 16:53,"4 men jailed today for 48 yrs for dealing cocaine &amp; heroin, concealed in washing powder and dog treats. GMP report: https://t.co/w47BFqExNI'",22,5,48,[]
523,9.05E+17,04/09/17 16:49,"If only all our 'Wanteds' were this helpful...\nMan wanted fail to appear at court for traffic offences handed himse\xe2\x80\xa6 https://t.co/yaOZwpdDfI""",8,3,55,[]
524,9.05E+17,04/09/17 15:57,"Police &amp; Council twice cleared the camp on St Mary's Gate. Support offered to occupants but complex needs hinders p\xe2\x80\xa6 https://t.co/QuAhnJkbdn""",7,3,51,[]
525,9.05E+17,04/09/17 15:53,4pm - Officers on patrol in Piccadilly Gardens/NQ area have arrested a man breach Criminal Behaviour Order (found i\xe2\x80\xa6 https://t.co/lxU0X8AxkF',7,1,36,[]
526,9.05E+17,04/09/17 15:50,"Several shoplifters detained over weekend. Items taken inc hand bags, make up, jewellery, \xc2\xa340 worth Red Bull and a\xe2\x80\xa6 https://t.co/cVf49v4Rqx'",14,3,31,[]
527,9.05E+17,04/09/17 15:11,Police &amp; Rough Sleeper Team on Brazennose St. Encampment cleared. Support offered &amp; refused #streetvulnerable patrol https://t.co/RdhNUMrIt3',2,1,49,"[{'text': 'streetvulnerable', 'indices': [100, 117]}]"
528,9.04E+17,03/09/17 09:13,"Richard Parker 37 yrs of NFA charged with breach Criminal Behaviour Order, after arrest 10pm Whitworth St. Kept in\xe2\x80\xa6 https://t.co/5jyE5CQdtO'",9,0,56,[]
529,9.04E+17,03/09/17 00:55,@snakehips29 Not sure...sounds like the Knight Bus from Harry Potter?',23,1,42,[]
530,9.04E+17,03/09/17 00:38,1.35am call from passenger complaining his bus went through 4 red lights. Driver apparently said it was because he was running 10 mins late!',95,26,53,[]
